repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
15,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
16,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
17,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
18,patchtst_itransformer,1,0.24,1,0.1063520011785799,0.1063520011785799,0.5348824013356135,0.44957960214229,-0.2365587777376963,itransformer,0.3224354413300166,0.21244696000559687
19,patchtst_itransformer,1,0.24,1,0.1117096485683535,0.1117096485683535,0.5564952331775416,0.4818328686953826,-0.2318431469210893,itransformer,0.3224354413300166,0.23405979184752496
20,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
21,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
22,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
23,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
24,patchtst_itransformer,1,0.24,1,0.1146430310381263,0.1146430310381263,0.5657798168738719,0.4939112033878882,-0.2321126353315225,itransformer,0.3224354413300166,0.2433443755438553
25,patchtst_itransformer,1,0.24,1,0.1095445368294432,0.1095445368294432,0.5484669268091138,0.4702416158701041,-0.2329537266214714,itransformer,0.3224354413300166,0.22603148547909718
26,patchtst_itransformer,1,0.24,1,0.1141572149367653,0.1141572149367653,0.563712900072555,0.490042450028114,-0.2329537266214714,itransformer,0.3224354413300166,0.24127745874253842
27,patchtst_itransformer,1,0.24,1,0.1119826052004679,0.1119826052004679,0.5575278369654729,0.4826832994338308,-0.2320001651845409,itransformer,0.3224354413300166,0.2350923956354563
28,patchtst_itransformer,1,0.24,1,0.1095445368294432,0.1095445368294432,0.5484669268091138,0.4702416158701041,-0.2329537266214714,itransformer,0.3224354413300166,0.22603148547909718
29,patchtst_itransformer,1,0.24,1,0.1109948779649143,0.1109948779649143,0.5535713734985469,0.4764674923843177,-0.2329537266214714,itransformer,0.3224354413300166,0.2311359321685303
0,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
1,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
