repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
7,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
8,ppo_sac,3,0.48,3,-0.008638186239999679,-0.010608110110327473,-0.004827082343984068,-0.07273800063339264,-0.14584000134666186,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.9723351090535437,False
9,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
10,ppo_sac,3,0.48,3,0.0865387792400012,0.10741208805412983,1.0158110265854474,2.2121128000254697,-0.048556334040874005,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9516970001241123,False
11,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
12,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
13,ppo_sac,3,0.48,3,0.0865387792400012,0.10741208805412983,1.0158110265854474,2.2121128000254697,-0.048556334040874005,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9516970001241123,False
14,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
15,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
16,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
17,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
18,ppo_sac,3,0.48,3,0.0865387792400012,0.10741208805412983,1.0158110265854474,2.2121128000254697,-0.048556334040874005,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9516970001241123,False
19,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
20,ppo_sac,3,0.48,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.2435707300995102,False
21,ppo_sac,3,0.48,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.2435707300995102,False
22,ppo_sac,3,0.48,55,0.08287954033000133,0.10282925928909781,0.9765313343552342,1.9708402384601804,-0.052175339879115934,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9909766923543255,False
23,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
24,ppo_sac,3,0.48,3,0.0865387792400012,0.10741208805412983,1.0158110265854474,2.2121128000254697,-0.048556334040874005,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9516970001241123,False
25,ppo_sac,3,0.48,3,0.0865387792400012,0.10741208805412983,1.0158110265854474,2.2121128000254697,-0.048556334040874005,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.9516970001241123,False
26,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
27,ppo_sac,3,0.48,3,0.021704310760000345,0.02674643675218591,0.2509141190377715,0.18339575222993584,-0.14584000134666186,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.7165939076717882,False
28,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
29,ppo_sac,3,0.48,3,0.056866886990001086,0.07035386651897335,0.7687100711999939,1.4460549620277756,-0.04865227696485164,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-1.1987979555095658,False
0,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
1,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
2,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
3,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
4,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
5,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
6,ppo_sac,4,0.61,29,0.6652133898600008,0.8717417126656166,2.325445327016318,8.455316065981293,-0.1030998375297808,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3579373003067581,True
7,ppo_sac,4,0.61,29,0.6523133831399999,0.8539332665578823,2.30852310738827,8.34892880694171,-0.10228057829980297,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.3410150806787102,True
