period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2019,ppo_sac,15,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,15,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,15,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,15,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0004055686508739,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,15,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0002036117403711,-3.6589912169172686e-05,-0.0001639010458993,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,15,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0003192339228019,-3.0491593474310568e-05,-0.0001295110542646,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,15,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,434.0,252.0,0.0003621807873576,-0.0003192339228019,1.1099717257840762e-05,-0.0001031131822521,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,14,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,53,True
2019,ppo_sac,14,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,14,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,14,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,57,True
2020,ppo_sac,14,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,234.0,248.0,0.0003816704379557,-0.0024866677280138,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,27,True
2020,ppo_sac,14,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.125,,5,310,261.0,252.0,0.0004676863046615,-0.0004886833751968,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,29,True
2020,ppo_sac,14,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.075,,6,372,290.0,252.0,0.0004676863046615,-0.0004965296137988,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,14,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.075,,7,434,352.0,252.0,0.0004676863046615,-0.0004965296137988,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,16,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,16,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,16,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,16,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,16,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,16,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.025,,5,310,310.0,252.0,0.0003621807873576,-0.0003681435269309,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,16,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.025,,6,372,372.0,252.0,0.0003621807873576,-0.000198005124402,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,16,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.025,,7,434,434.0,252.0,0.0003621807873576,-0.0001553906294169,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,16,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,16,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,0,True
2019,ppo_sac,16,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,16,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,42,True
2020,ppo_sac,16,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.165,,4,248,104.0,248.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,ppo_sac,16,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.295,,5,310,104.0,252.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,ppo_sac,16,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.155,,6,372,104.0,252.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,ppo_sac,16,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.155,,7,434,104.0,252.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,15,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,15,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,15,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,15,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,15,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,15,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0003681435269309,-2.8732677293588376e-05,-0.0001615150201612,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,15,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0004127912131987,-2.3943897744656982e-05,-0.0001268736964881,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,15,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,434.0,252.0,0.0003621807873576,-0.0004127912131987,1.6712027883258123e-05,-9.852094528706494e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,16,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,16,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,16,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,16,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,16,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0004055686508739,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,16,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0002036117403711,-3.6589912169172686e-05,-0.0001639010458993,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,16,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0003192339228019,-3.0491593474310568e-05,-0.0001295110542646,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,16,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,434.0,252.0,0.0003621807873576,-0.0003192339228019,1.1099717257840762e-05,-0.0001031131822521,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,15,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,53,True
2019,ppo_sac,15,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,15,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,15,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,57,True
2020,ppo_sac,15,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,234.0,248.0,0.0003816704379557,-0.0024866677280138,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,29,True
2020,ppo_sac,15,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,263.0,252.0,0.0004676863046615,-0.0004886833751968,-8.542680124457111e-06,-9.996639487237872e-05,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,43,True
2020,ppo_sac,15,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,306.0,252.0,0.0004676863046615,-0.0004718339061082,-7.11890010371426e-06,-7.77346296952822e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,15,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,368.0,252.0,0.0004676863046615,-0.0004718339061082,3.11334544326376e-05,-6.287417160839016e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,17,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,17,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,17,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,17,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,17,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,selected,0.15,0.165,0.1546134534445838,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,1.4024388463544082e-05,-5.3802987477721626e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,17,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.14,0.1149999999999999,0.1409589210129788,5,310,310.0,252.0,0.0009810964059981,-0.0003752173655742,1.9939472168443697e-05,-3.864728024186487e-05,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,17,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.14,0.075,0.1419691088333072,6,372,372.0,252.0,0.0009810964059981,-0.0002726018397129,2.621076543036328e-06,-5.449487684123222e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,17,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.14,0.075,0.1419691088333072,7,434,434.0,252.0,0.0009810964059981,-0.0002726018397129,3.860363267282435e-05,-4.539520853979655e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,17,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,17,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,17,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,17,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,12,True
2020,ppo_sac,17,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.025,,4,248,136.0,248.0,0.0004460518597967,-0.0005000354219225,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,ppo_sac,17,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.095,,5,310,136.0,252.0,0.0004460518597967,-0.0005000354219225,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,ppo_sac,17,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.075,,6,372,136.0,252.0,0.0003063611935593,-0.0005000354219225,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,17,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.16,0.435,0.1624189729169748,7,434,198.0,252.0,0.0003063611935593,-0.0005000354219225,-5.41789955602574e-06,-3.26890957184851e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,46,True
2019,ppo_sac,16,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,16,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,16,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,16,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,16,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,16,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0003681435269309,-2.8732677293588376e-05,-0.0001615150201612,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,16,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0004127912131987,-2.3943897744656982e-05,-0.0001268736964881,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,16,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,434.0,252.0,0.0003621807873576,-0.0004127912131987,1.6712027883258123e-05,-9.852094528706494e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,17,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,17,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,17,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,17,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,17,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0004055686508739,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,17,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0002036117403711,-3.6589912169172686e-05,-0.0001639010458993,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,17,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0003192339228019,-3.0491593474310568e-05,-0.0001295110542646,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,17,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,434.0,252.0,0.0003621807873576,-0.0003192339228019,1.1099717257840762e-05,-0.0001031131822521,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,16,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,53,True
2019,ppo_sac,16,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,16,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,16,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,16,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,239.0,248.0,0.0003816704379557,-0.0024866677280138,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,30,True
2020,ppo_sac,16,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.295,0.1546192126202229,5,310,269.0,252.0,0.0004676863046615,-0.0004886833751968,-2.010583962323157e-05,-0.0001170821199184,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,29,True
2020,ppo_sac,16,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,selected,0.15,0.155,0.1545965232434256,6,372,298.0,252.0,0.0004676863046615,-0.0004965296137988,-1.6754866352692977e-05,-9.19015399858122e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,16,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,selected,0.15,0.155,0.1545965232434256,7,434,360.0,252.0,0.0004676863046615,-0.0004965296137988,2.287405479065584e-05,-7.551772516846777e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,14,True
2019,ppo_sac,18,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,18,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,18,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,18,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,18,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,18,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.025,,5,310,310.0,252.0,0.0003621807873576,-0.0003681435269309,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,18,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.025,,6,372,372.0,252.0,0.0003621807873576,-0.0001921909982299,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,18,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.025,,7,434,434.0,252.0,0.0003621807873576,-0.0001504709841944,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,18,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,18,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,18,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,18,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,12,True
2020,ppo_sac,18,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.7150000000000001,,4,248,136.0,248.0,0.0004460518597967,-0.0005000354219225,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
